code1,code2,similar
"['print(""YES"") if int(input()) == len(list(set(input().split("" "")))) else print(""NO"")']","['a,b = input().split()\n', 'a = int(a)\n', 'b = int(b)\n', 'ret = a - (b * 2)\n', 'if ret < 0:\n', '    ret = 0\n', 'print(ret)\n']",0
"['import sys\n', '\n', 'read = sys.stdin.read\n', 'readline = sys.stdin.readline\n', 'readlines = sys.stdin.readlines\n', 'sys.setrecursionlimit(10 ** 9)\n', 'INF = 1 << 60\n', 'MOD = 1000000007\n', '\n', '\n', 'def main():\n', '    N, *A= map(int, read().split())\n', '    \n', '    if len(set(A)) == N:\n', ""        print('YES')\n"", '    else:\n', ""        print('NO')\n"", '    \n', '    return\n', '\n', '\n', ""if __name__ == '__main__':\n"", '    main()\n']","['N = int(input())\n', 'if N-(N//10*10)==3:\n', ""    print('bon')\n"", 'elif N-(N//10*10)==0 or N-(N//10*10)==1 or N-(N//10*10)==6 or N-(N//10*10)==8:\n', ""    print('pon')\n"", 'else:\n', ""    print('hon')""]",0
"['s = input()\n', 'n = len(s)\n', 'dp = [0 for _ in range(n)]\n', 'dp[-1] = int(s[-1])\n', 'cnt_dic = {}\n', 'tmp = 1\n', 'ans = 0\n', 'cnt_dic[0] = 1\n', 'cnt_dic[dp[-1]] = 1\n', 'for i in range(n-2, -1, -1):\n', '    dp[i] = (dp[i+1] + int(s[i]) * pow(10, n-i-1, 2019)) % 2019\n', '    if not dp[i] in cnt_dic:\n', '        cnt_dic[dp[i]] = 0\n', '    ans += cnt_dic[dp[i]]\n', '    cnt_dic[dp[i]] += 1\n', '\n', 'print(ans)']","['from sys import stdin\n', '\n', 'n = int(input())\n', '\n', 'xs = [int(input()) for _ in range(n)]\n', '\n', 'ans = 0\n', 'for x in xs:\n', '    flg = True\n', '    for y in range(2, int(x**0.5+1)):\n', '        if x % y == 0:\n', '            flg = False\n', '            break\n', '    if flg:\n', '        ans += 1\n', '\n', 'print(ans)']",0
"['s = list(input())\n', 'k = int(input())\n', ""s += '+'\n"", '\n', 'releki = []\n', 'cnt = 1\n', 'pre = s[0]\n', 'for i in range(1,len(s)):\n', '    if pre==s[i]:\n', '        cnt += 1\n', '    else:\n', '        releki.append([pre,cnt])\n', '        pre = s[i]\n', '        cnt = 1\n', '        \n', 'ans = 0\n', 'for i in range(len(releki)):\n', '    ans += releki[i][1]//2\n', 'if len(releki)==1:\n', '    print((len(s)-1)*k//2)\n', '    exit()\n', 'if s[0]!=s[-3]:\n', '    print(ans*k)\n', 'else:\n', '    a = releki[0][1]\n', '    b = releki[-1][1]\n', '    ans = ans*k - (k-1)*(a//2 +b//2 -(a+b)//2)\n', '    print(ans) \n', '\n']","['n=int(input())\n', 's=input()\n', '\n', 'if n%2!=0:\n', '    print(""No"")\n', 'elif s[0:int(n/2)]==s[int(n/2):n]:\n', '    print(""Yes"")\n', 'else:\n', '    print(""No"")\n']",0
"['n = int(input())\n', 'table = list(map(int,input().split()))\n', '\n', 'table.sort()\n', 'print(table[0],table[-1],sum(table))\n']","['A, B, H, M = map(int, input().split())\n', '\n', 'import math\n', '\n', 'theta = (30 * H) - (5.5 * M)\n', '\n', 'd2 = A * A + B * B - 2 * A * B * math.cos(math.radians(theta))\n', '\n', 'd = math.sqrt(d2)\n', '\n', 'print(d)\n']",0
"['from itertools import accumulate\n', 'h,w,k=map(int,input().split())\n', 's=[[0]*(w+1)]+[[0]+[int(i) for i in input()] for _ in range(h)]\n', 'for i in range(h+1):\n', '  s[i]=list(accumulate(s[i]))\n', 'for j in range(w+1):\n', '  for i in range(h):\n', '    s[i+1][j]+=s[i][j]\n', 'ans=10**18\n', 'for i in range(1<<h-1):\n', '  a=[]\n', '  for j in range(h-1):\n', '    if (i>>j)&1:a+=[j+1]\n', '  a+=[h]\n', '  cnt=len(a)-1\n', '  q=1\n', '  for j in range(1,w+1):\n', '    p=0\n', '    flag=0\n', '    for l in a:\n', '      if s[l][j]-s[l][j-1]-s[p][j]+s[p][j-1]>k:flag=1\n', '      elif s[l][j]-s[l][q-1]-s[p][j]+s[p][q-1]>k:\n', '        q=j\n', '        cnt+=1\n', '        break\n', '      else:p=l\n', '    if flag:break\n', '  else:\n', '    ans=min(cnt,ans)\n', 'print(ans)']","['N,M,X=map(int,input().split())\n', 'B=[list(map(int,input().split())) for _ in range(N)]\n', 'inf=(10**5)*12+1\n', 'ans=inf\n', 'for i in range(1,2**N):\n', '  tmp=[0]*M\n', '  c=0\n', '  for j in range(N):\n', '    if i>>j&1:\n', '      for k in range(M):\n', '        tmp[k]+=B[j][k+1]\n', '      c+=B[j][0]\n', '  if len([i for i in tmp if i>=X])==M:\n', '    ans=min(c,ans)\n', 'print(ans if ans<inf else -1)']",0
"['def main():\n', '    import sys\n', '    input = sys.stdin.readline\n', '\n', '    h,w,m = map(int, input().split())\n', '    h_count = [0 for _ in range(h)]\n', '    w_count = [0 for _ in range(w)]\n', '    pairs = set()\n', '\n', '    for i in range (m):\n', '        hi, wi = map(int, input().split())\n', '        hi -= 1\n', '        wi -= 1\n', '\n', '        h_count[hi] += 1\n', '        w_count[wi] += 1\n', '\n', '        pairs.add((hi,wi))\n', '\n', '    h_max = max(h_count)\n', '    w_max = max(w_count)\n', '    hk = list()\n', '    wk = list()\n', '\n', '    for index , hj in enumerate(h_count):\n', '        if hj == h_max:\n', '            hk.append(index)\n', '    \n', '    for index, wj in enumerate(w_count):\n', '        if wj == w_max:\n', '            wk.append(index)\n', '\n', '    ans = h_max + w_max\n', '\n', '    for _h in hk:\n', '        for _w in wk:\n', '            hw = (_h, _w)\n', '\n', '            if hw in pairs:\n', '                continue\n', '\n', '            print(ans)\n', '            exit()\n', '    print(ans -1)\n', '\n', ""if __name__ == '__main__':\n"", '    main()\n', '\n']","['import sys\n', 'def input(): return sys.stdin.readline().strip()\n', 'def mapint(): return map(int, input().split())\n', 'sys.setrecursionlimit(10**9)\n', '\n', 'A, B = mapint()\n', 'from math import gcd\n', 'g = gcd(A, B)\n', '\n', 'def prime_factorize(n):\n', '    a = []\n', '    while n % 2 == 0:\n', '        a.append(2)\n', '        n //= 2\n', '    f = 3\n', '    while f * f <= n:\n', '        if n % f == 0:\n', '            a.append(f)\n', '            n //= f\n', '        else:\n', '            f += 2\n', '    if n != 1:\n', '        a.append(n)\n', '    return len(set(a))\n', '\n', 'print(prime_factorize(g)+1)\n', '\n']",0
"['count =[[[0]*10 for j in range(3)] for k in range(4)]\n', 'n = int(input())\n', 'for x in range(n):\n', '    b,f,r,v = map(int,input().split())\n', '    # 1 <= b <=4\n', '    # 1 <= f <= 3\n', '    # 1 <= r <= 10\n', '    # 1 <= v <= 9\n', '    count[b-1][f-1][r-1] += v\n', '    \n', 'for i in range(4):\n', '    if i != 0:\n', '        print(""#""*20)\n', '    for j in range(3):\n', '        for k in range(10):\n', '            print(f\' {count[i][j][k]}\',end="""")\n', '        print()\n']","['\n', 's = input()\n', 'n = int(input())\n', '\n', 'hanten=0\n', 's1=""""\n', 's2=""""\n', 'for i in range(n):\n', '    Q = input()\n', '    if int(Q[0])==1:\n', '        hanten+=1 \n', '    elif int(Q[0])==2 :\n', '        if hanten%2 == int(Q[2])-1 :\n', '            s1= s1+Q[4]\n', '        else:\n', '            s2= s2+Q[4]\n', '\n', 's1 = s1[::-1]\n', 's = s1+s+s2\n', '\n', 'if hanten%2 :\n', '    s = s[::-1]\n', 'print(s)        \n', '\n', '\n', '\n']",0
"['tmp = input().split("" "")\n', 'S = int(tmp[0])\n', 'W = int(tmp[1])\n', '\n', 'if S <= W:\n', '  print(""unsafe"")\n', 'else:\n', '  print(""safe"")']","['n = int(input())\n', 'x = input()\n', '\n', ""popcount = x.count('1')\n"", 'p = int(x, 2) % (popcount + 1)\n', 'q = int(x, 2) % (popcount - 1) if popcount != 1 else 0\n', 'for i in range(n):\n', ""    if x[i] == '0':\n"", '        y = (p + pow(2, n-i-1, popcount+1)) % (popcount + 1)\n', '    else:\n', '        if popcount != 1:\n', '            y = (q - pow(2, n-i-1, popcount-1)) % (popcount - 1)\n', '        else:\n', '            print(0)\n', '            continue\n', '    cnt = 1\n', '    while y != 0:\n', ""        y %= bin(y).count('1')\n"", '        cnt += 1\n', '    print(cnt)\n']",0
"['from sys import stdin\n', '\n', 'def getval():\n', '    n = int(input())\n', '    e = [[i] + list(map(int,stdin.readline().split())) for i in range(n-1)]\n', '    return n,e\n', '\n', 'def main(n,e):\n', '    tree = [[] for i in range(n)]\n', '    ans = [0 for i in range(n-1)]\n', '    for i in e:\n', '        tree[i[1]-1].append([i[2]-1,i[0]])\n', '    tree[0].append(0)\n', '    k = 1\n', '    q = [0]\n', '    while q:\n', '        n = 0\n', '        idx = q.pop(0)\n', '        for i in range(len(tree[idx])-1):\n', '            n += 1\n', '            if n==tree[idx][-1]:\n', '                n += 1\n', '            ans[tree[idx][i][-1]] = n\n', '            tree[tree[idx][i][0]].append(n)\n', '            q.append(tree[idx][i][0])\n', '        k = max(k,n)\n', '\n', '    print(k)\n', '    for i in ans:\n', '        print(i)\n', '            \n', '            \n', 'if __name__==""__main__"":\n', '    n,e = getval()\n', '    main(n,e)']","['import sys\n', '#input = sys.stdin.buffer.readline\n', '\n', 'def main():\n', '    S = input()\n', '    print(S[:3])\n', '\n', 'if __name__ == ""__main__"":\n', '    main()']",0
"['import sys,math,copy,queue,itertools,bisect\n', 'LI = lambda : [int(x) for x in sys.stdin.readline().split()]\n', 'NI = lambda : int(sys.stdin.readline())\n', '\n', 'N = NI()\n', 'data = [[a,i] for i,a in enumerate(LI())]\n', 'data.sort(reverse=True)\n', '\n', 'dp = [[0 for _ in range(N+1)] for _ in range(N+1)]\n', '\n', 'for i in range(N):\n', '    a, p = data[i]\n', '    for j in range(i+1):\n', '        dp[i+1][j+1] = max(dp[i+1][j+1],dp[i][j] + abs(N-1-j-p)*a)\n', '        dp[i+1][j] = max(dp[i+1][j], dp[i][j] + abs(i-j-p)*a)\n', 'print(max(dp[-1]))\n']","['def main():\n', '    _ = int(input())\n', '    A = [int(i) for i in input().split()]\n', '    ans = 1\n', '    if 0 in A:\n', '        ans = 0\n', '    else:\n', '        for a in A:\n', '            ans *= a\n', '            if (10**18 < ans):\n', '                ans = -1\n', '                break\n', '        if (10**18 < ans):\n', '            ans = -1\n', '\n', '    print(ans)\n', '\n', '\n', ""if __name__ == '__main__':\n"", '    main()\n']",0
"['# B - Homework\n', '\n', '# N M\n', 'N, M = map(int, input().split())\n', 'my_list = list(map(int, input().split(maxsplit=M)))\n', '\n', 'if N < sum(my_list):\n', '    answer = -1\n', 'else:\n', '    answer = N - sum(my_list)\n', '\n', 'print(answer)\n']","['N,D = map(int,input().split())\n', 'ans = 0\n', 'for i in range(N):\n', '    X1,Y1 = map(int,input().split())\n', '    if X1*X1+Y1*Y1 <= D*D:\n', '        ans += 1\n', 'print(ans)']",0
"['H,A = map(int,input().split())\n', 'ans = H // A\n', 'if H % A != 0: ans += 1\n', 'print(ans)']","['import sys\n', '## io ##\n', 'def IS(): return sys.stdin.readline().rstrip()\n', 'def II(): return int(IS())\n', 'def MII(): return list(map(int, IS().split()))\n', 'def MIIZ(): return list(map(lambda x: x-1, MII()))\n', 'import numpy as np\n', '#======================================================#\n', 'MOD=10**9+7\n', 'def main():\n', '    n = II()\n', ""    aa = np.array(MII(), dtype='uint64')\n"", '    ans = 0\n', '    for i in range(60):\n', '        cnt1 = (aa&1).sum()\n', '        ans += (cnt1*(n-cnt1))%MOD*(2**i)%MOD\n', '        aa >>= 1\n', '    print(int(ans%MOD))\n', '\n', ""if __name__ == '__main__':\n"", '    main()']",0
"['#http://judge.u-aizu.ac.jp/onlinejudge/description.jsp?id=ALDS1_3_C&lang=jp\n', '#???????????£????????????\n', '\n', 'NEXT = 2\n', 'DATA = 1\n', 'PREV = 0\n', 'from collections import deque\n', 'def dll_processor(operations):\n', '    \n', '    front = None\n', '    end = None\n', '    dll = deque([])\n', '    for o in operations:\n', '        if o[0] == ""insert"":\n', '            dll.appendleft(o[1])\n', '            #front, end = insert(front, end, o[1])\n', '        elif o[0] == ""delete"":\n', '            if o[1] in dll:\n', '                dll.remove(o[1])\n', '            #front, end = delete(front, end, o[1])\n', '        elif o[0] == ""deleteFirst"":\n', '            dll.popleft()\n', '            #front, end = delete_first(front, end)\n', '        elif o[0] == ""deleteLast"":\n', '            dll.pop()\n', '            #front, end = delete_last(front, end)\n', '        #print(get_list(front))\n', '        \n', '    return dll\n', '\n', 'def get_list(front):\n', '    if not front:\n', '        return []\n', '    \n', '    l = []\n', '    target = front\n', '    while True:\n', '        l.append(target[DATA])\n', '        if not target[NEXT]:\n', '            break\n', '        target = target[NEXT]\n', '    return l\n', '\n', 'def insert(front, end, target):\n', '    node = [None, target, None]\n', '    if front:\n', '        front[PREV] = node\n', '        node[NEXT] = front\n', '        return node, end\n', '    else:\n', '        return node, node\n', '    \n', 'def delete(front, end,target):\n', '\n', '    delete_node = front\n', '    while not delete_node[DATA] == target:\n', '        delete_node = delete_node[NEXT]\n', '        if delete_node == None:\n', '            return front, end\n', '\n', '    if delete_node[PREV] == None:\n', '        delete_node[NEXT][PREV] = None\n', '        return delete_node[NEXT], end\n', '    elif delete_node[NEXT] == None:\n', '        delete_node[PREV][NEXT] = None\n', '        return front, delete_node[PREV]\n', '    else:\n', '        delete_node[NEXT][PREV] = delete_node[PREV]\n', '        delete_node[PREV][NEXT] = delete_node[NEXT]\n', '        return front, end\n', '    \n', 'def delete_last(front, end):\n', '    \n', '    if not end[PREV]:\n', '        return None, None\n', '    else:\n', '        end[PREV][NEXT] = None\n', '        return front, end[PREV]\n', '    \n', 'def delete_first(front, end):\n', '    \n', '    if not front[NEXT]:\n', '        return None, None\n', '    else:\n', '        front[NEXT][PREV] = None\n', '        return front[NEXT], end\n', '\n', 'def main():\n', '    n_list = int(input())\n', '    target_list = [input().split() for i in range(n_list)]\n', '    print(*dll_processor(target_list))\n', '    \n', 'if __name__ == ""__main__"":\n', '    main()']","['import sys\n', 'import math\n', 'from collections import defaultdict\n', '\n', 'sys.setrecursionlimit(10**7)\n', 'def input():\n', '    return sys.stdin.readline()[:-1]\n', '\n', 'mod = 10**9 + 7\n', '\n', 'def I(): return int(input())\n', 'def II(): return map(int, input().split())\n', 'def III(): return list(map(int, input().split()))\n', 'def Line(N,num):\n', '    if N<=0:\n', '        return [[] for _ in range(num)]\n', '    elif num==1:\n', '        return [I() for _ in range(N)]\n', '    else:\n', '        read_all = [tuple(II()) for _ in range(N)]\n', '        return map(list, zip(*read_all))\n', '\n', '#################\n', '\n', 'import cmath\n', 'pi = cmath.pi\n', 'exp = cmath.exp\n', '\n', 'def convolution(a,b):\n', '    \n', '    def fft(a,sz,inv=False):\n', '        tmp = [0]*sz\n', '        mask = sz-1\n', '        p = 0\n', '        i = sz>>1\n', '        sign = 1 if inv else -1\n', '\n', '        while i:\n', '            if p&1:\n', '                cur,nex = tmp,a\n', '            else:\n', '                cur,nex = a,tmp\n', '            ei = exp(2j*pi*i*sign/sz)\n', '            w = 1\n', '            for j in range(0,sz,i):\n', '                for k in range(i):\n', '                    nex[j+k] = cur[((j<<1)&mask)+k] + w*cur[(((j<<1)+i)&mask)+k]\n', '                w *= ei\n', '            p += 1\n', '            i >>= 1\n', '\n', '        if p&1:\n', '            a,tmp = tmp,a\n', '        if inv:\n', '            a = list(map(lambda x: x/sz, a))\n', '        return a\n', '    \n', '    sz = 1<<(len(a)+len(b)-2).bit_length()\n', '    a = a + [0]*(sz-len(a))\n', '    b = b + [0]*(sz-len(b))\n', '\n', '    fa = fft(a,sz)\n', '    fb = fft(b,sz)\n', '    fafb = [fai*fbi for fai,fbi in zip(fa,fb)]\n', '    ab = fft(fafb,sz,inv=True)\n', '    return [round(x.real) for x in ab[:len(a)+len(b)-1]]\n', '\n', 'N,M = II()\n', 'A = III()\n', '\n', 'h = [0]*(max(A))\n', 'for a in A:\n', '    h[a-1] += 1\n', '\n', 'conv = [0,0] + convolution(h,h)\n', '\n', 'ans = 0\n', 'for k in range(2,2*max(A)+1)[::-1]:\n', '    if conv[k]<M:\n', '        ans += k*conv[k]\n', '        M -= conv[k]\n', '    else:\n', '        ans += k*M\n', '        break\n', '        \n', 'print(ans)']",0
"['import math\n', 'import numpy as np\n', 'import sys\n', 'import os\n', 'from operator import mul\n', 'from operator import itemgetter\n', '\n', 'sys.setrecursionlimit(10**7)\n', '\n', 'def _S(): return sys.stdin.readline().rstrip()\n', 'def I(): return int(_S())\n', 'def LS(): return list(_S().split())\n', 'def LI(): return list(map(int,LS()))\n', '\n', 'if os.getenv(""LOCAL""):\n', ""    inputFile = basename_without_ext = os.path.splitext(os.path.basename(__file__))[0]+'.txt'\n"", '    sys.stdin = open(inputFile, ""r"")\n', 'INF = float(""inf"")\n', 'IINF = 10 ** 18\n', 'MOD = 10 ** 9 + 7\n', '# MOD = 998244353    \n', '\n', 'N,M = LI()\n', 'H = LI()\n', 'AB = [LI() for _ in range(M)]\n', '\n', 'p = []\n', 'd = {}\n', 'for i in range(N):\n', '    # p.append((i,H[i]))\n', '    d[i]=H[i]\n', '# p.sort(key=itemgetter(1),reverse=True)\n', '# print(p)\n', '# print(d)\n', '\n', ""# g = np.zeros(shape=(N,N),dtype='int')\n"", 'g = [set()] * N\n', 'a = [True] * N\n', '\n', 'for i in range(M):\n', '    f = AB[i][0]-1\n', '    t = AB[i][1]-1\n', '    if d[t]>d[f]:\n', '        a[f]=False\n', '    elif d[f]>d[t]:\n', '        a[t]=False\n', '    else:\n', '        a[f]=False\n', '        a[t]=False\n', '# print(a)\n', 'print(sum(a))  \n', '    # print(g[f])\n', '    # g[f] = np.append(g[f],t)\n', '    # g[t] = np.append(g[t],f)\n', '   \n', '    # g[f][t]=1\n', '    # g[t][f]=1\n', '\n', '# print(g)\n', '# list.sort(key=itemgetter(0))\n', '\n', '# for i in range(N):\n', '\n', '\n', '# a = np.where(g[0]==1)\n', '# print(a)']","['# import sys\n', '# sys.setrecursionlimit(10 ** 6)\n', '# import bisect\n', '# from collections import deque\n', '\n', 'def gcd(a, b):\n', '    """"""最大公約数""""""\n', '    a, b = (a, b) if a >= b else (b, a)\n', '    if b == 0:\n', '        return a\n', '    return gcd(b, a % b)\n', '\n', '\n', 'def prime_factorization(x):\n', '    """"""素因数分解""""""\n', '    import math\n', '    re = []\n', '    i = 2\n', '    while x != 1:\n', '        if x % i == 0:\n', '            re.append(i)\n', '            x //= i\n', '        else:\n', '            i += 1\n', '            if i > math.sqrt(x):\n', '                re.append(x)\n', '                break\n', '    return re\n', '\n', '\n', '# from decorator import stop_watch\n', '#\n', '#\n', '# @stop_watch\n', 'def solve(A, B):\n', '    div = gcd(A, B)\n', '    print(len(set(prime_factorization(div))) + 1)\n', '\n', '\n', ""if __name__ == '__main__':\n"", '    # S = input()\n', '    # N = int(input())\n', '    A, B = map(int, input().split())\n', '    # As = [int(i) for i in input().split()]\n', '    # Bs = [int(i) for i in input().split()]\n', '    # print(prime_factorization(A))\n', '    # print(prime_factorization(B))\n', '    solve(A, B)\n']",0
"['import numpy as np\n', 'from numba import njit\n', '\n', '@njit\n', 'def solve(stdin):\n', '    n, k = stdin[:2]\n', '    A = stdin[2: 2 + n]\n', '    A = np.sort(A)[::-1]\n', '    F = np.sort(stdin[2 + n:])\n', '\n', '    def is_ok(x):\n', '        tmp = 0\n', '        for a, f in zip(A, F):\n', '            y = a * f\n', '            if y > x:\n', '                tmp += a - x // f\n', '        return tmp <= k\n', '\n', '    ok = 10 ** 16\n', '    ng = -1\n', '    while ok - ng > 1:\n', '        mid = (ok + ng) // 2\n', '        if is_ok(mid):\n', '            ok = mid\n', '        else:\n', '            ng = mid\n', '\n', '    return ok\n', '\n', ""print(solve(np.fromstring(open(0).read(), dtype=np.int64, sep=' ')))""]","['import sys\n', 'import itertools\n', '# import numpy as np\n', 'import time\n', 'import math\n', '\n', 'sys.setrecursionlimit(10 ** 7)\n', '\n', 'from collections import defaultdict\n', '\n', 'read = sys.stdin.buffer.read\n', 'readline = sys.stdin.buffer.readline\n', 'readlines = sys.stdin.buffer.readlines\n', '\n', 'n = int(input())\n', 'A = list(map(int, input().split()))\n', '\n', 'MOD = 10 ** 9 + 7\n', '\n', 'x = 1\n', 'ans = 0\n', 'for i in range(60):\n', '    ones = 0\n', '    zeros = 0\n', '    for a in A:\n', '        if a & (1 << i) > 0:\n', '            ones += 1\n', '        else:\n', '            zeros += 1\n', '    ans += (ones * zeros * x) % MOD\n', '    x *= 2\n', '\n', 'print(ans % MOD)\n', '\n']",0
"['n, k = map(int, input().split())\n', 'w = [int(input()) for _ in range(n)]\n', '\n', '# k台以内のトラックで運べる荷物の個数\n', '# P: ひとつのトラックに積載できる最大量\n', 'def check(P):\n', '\ti = 0\n', '\tfor j in range(k):\n', '\t\ts = 0\n', '\t\twhile s + w[i] <= P:\n', '\t\t\ts += w[i]\n', '\t\t\ti += 1\n', '\t\t\tif i == n:\n', '\t\t\t\treturn n\n', '\treturn i\n', '\n', '# 二部探索\n', 'left = 0\n', 'right = 100000 * 10000\n', 'while right - left > 1:\n', '\tmid = (left + right) // 2\n', '\tv = check(mid)\n', '\tif v >= n:\n', '\t\tright = mid\n', '\telse:\n', '\t\tleft = mid\n', '\n', 'print(right)\n']","['n, m, l = map(int, input().split())\n', 'a = [list(map(int, input().split())) for _ in range(n)]\n', 'b = [list(map(int, input().split())) for _ in range(m)]\n', 'for i in range(n):\n', '    answer = []\n', '    for j in range(l):\n', '        answer.append(sum([a[i][k]*b[k][j] for k in range(m)]))\n', '    print(*answer)\n', '        \n']",0
"['x = int(input())\n', '\n', 'for _ in range(x):\n', '\tprint(""ACL"", end="""")']","['import math\n', '\n', 'a = int(input())\n', 'print(a + a ** 2 + a ** 3)']",0
"['def main():\n', '    s = input()\n', '    n = len(s) + 1\n', '    ans = [-1] * (n)\n', '    def right(i, ans):\n', '        j = 1\n', '        while True:\n', '            ans[i + j] = max(ans[i + j], j)\n', '            if i + j == n - 1:\n', '                break\n', ""            if s[i + j] == '<':\n"", '                j += 1\n', '            else:\n', '                break\n', '        return ans\n', '    def left(i, ans):\n', '        j = 1\n', '        while True:\n', '            ans[i - j] = max(ans[i - j], j)\n', '            if i - j == 0:\n', '                break\n', ""            if s[i - j - 1] == '>':\n"", '                j += 1\n', '            else:\n', '                break\n', '        return ans\n', '    for i in range(n):\n', '        if i == 0:\n', ""            if s[i] == '<':\n"", '                ans[0] = 0\n', '                ans = right(i, ans)\n', '            else:\n', '                pass\n', '        elif i == n - 1:\n', ""            if s[i - 1] == '>':\n"", '                ans[n - 1] = 0\n', '                ans = left(i, ans)\n', '            else:\n', '                pass\n', '        else:\n', ""            if s[i] == '<' and s[i - 1] == '>':\n"", '                ans[i] = 0\n', '                ans = right(i, ans)\n', '                ans = left(i, ans)\n', '            else:\n', '                pass\n', '    print(sum(ans))\n', '\n', ""if __name__ == '__main__':\n"", '    main()\n']","['listA=[]\n', 'listOP=[]\n', 'listB=[]\n', 'count=0\n', 'while True:\n', '    a,op,b=input().split()\n', '    listA.append(int(a))\n', '    listOP.append(op)\n', '    listB.append(int(b))\n', '    if op==""?"":\n', '        del listA[len(listA)-1]\n', '        del listOP[len(listOP)-1]\n', '        del listB[len(listB)-1]\n', '        break\n', '#入力パートここまで。計算出力パートここから\n', 'while count<=len(listA)-1:\n', '    if listOP[count]==""+"":\n', '        print(listA[count]+listB[count])\n', '    elif listOP[count]==""-"":\n', '        print(listA[count]-listB[count])\n', '    elif listOP[count]==""*"":\n', '        print(listA[count]*listB[count])\n', '    elif listOP[count]==""/"":\n', '        print(listA[count]//listB[count])\n', '    else:\n', '        print(""ERROR"")\n', '    count+=1\n']",0
"['i = int(input()) \n', 'if i%2==0:\n', '    x=i/2-1\n', '    print(int(x))\n', 'else:\n', '    x=(i-1)/2\n', '    print(int(x))']","['import sys\n', 'import math\n', 'import itertools\n', 'import collections\n', '\n', 'sys.setrecursionlimit(1000000)\n', 'MOD = 10 ** 9 + 7\n', 'input = lambda: sys.stdin.readline().strip()\n', '\n', 'NI = lambda: int(input())\n', 'NMI = lambda: map(int, input().split())\n', 'NLI = lambda: list(NMI())\n', 'SI = lambda: input()\n', '\n', 'def main():\n', '    N = NI()\n', '    xy = [NLI() for _ in range(N)]\n', '    \n', '    ls = [p for p in range(N)]\n', '    p_list = list(itertools.permutations(ls))\n', '    \n', '    full_course = ["""" for _ in range(len(p_list))]\n', '    \n', '    for k in range(len(p_list)):\n', '        distance = 0\n', '        for l in range(N-1):\n', '            departure = p_list[k][l] \n', '            goal = p_list[k][l+1]\n', '            Xd = xy[departure][0]\n', '            Yd = xy[departure][1]\n', '            Xg = xy[goal][0]\n', '            Yg = xy[goal][1]\n', '            distance += ((Xd-Xg)**2 + (Yd-Yg)**2)**(1/2)\n', '        full_course[k] = distance\n', '\n', '    print(sum(full_course)/len(p_list))\n', '\n', '\n', ""if __name__ == '__main__':\n"", '    main()']",0
"['from collections import defaultdict\n', '\n', 'def bfs(s):\n', '  q = [s]\n', '  while q != []:\n', '    p = q[0]\n', '    del q[0]\n', '    for node in adj[p]:\n', '      if not visited[node]:\n', '        visited[node] = True\n', '        q.append(node)\n', '\n', 'n,m = map(int,input().split())\n', 'adj = defaultdict(list)\n', 'visited = [False]*(n+1)\n', 'comp = 0\n', 'for _ in range(m):\n', '  a,b = map(int,input().split())\n', '  adj[a].append(b)\n', '  adj[b].append(a)\n', 'for i in range(1,n+1):\n', '  if not visited[i]:\n', '    comp+=1\n', '    bfs(i)\n', 'print(comp-1)']","['import math\n', '\n', 'a, b, x = map(int, input().split())\n', '\n', 'if x/a >= a*b/2:\n', '    ans = math.atan((b-x/a/a)*2/a)\n', 'else:\n', '    ans = math.atan(a*b*b/x/2)\n', 'print(math.degrees(ans))']",0
"['n = input()\n', '\n', 'l = list( map(int, input().split()))\n', '\n', 'odd = [ c for c in l if (c % 2 == 0 ) and (( c % 3 != 0) and ( c % 5 !=0 ))]\n', 'if len( odd ) == 0: \n', '  print( ""APPROVED"" )\n', 'else:\n', '  print( ""DENIED"" )']","['while True:\n', '    ins = input().split()\n', '    \n', '    a = int(ins[0])\n', '    b = int(ins[2])\n', '    op = ins[1]\n', '\n', '    if op == ""?"":\n', '        break\n', '    elif op == ""+"":\n', '        print(a+b)\n', '    elif op == ""-"":\n', '        print(a-b)\n', '    elif op == ""/"":\n', '        print(a//b)\n', '    else:\n', '        print(a*b)']",0
"['import math\n', 'N = int(input())\n', 'X = N/1.08 \n', 'Y = math.ceil(X)\n', 'Z = math.floor(Y*1.08)\n', 'if N == Z:\n', '  print(Y)\n', 'else:\n', ""  print(':(')""]","['n, a, b = map(int,input().split())\n', 'if a % 2 == b % 2:\n', '    print((b-a)//2)\n', 'else:\n', '    ans = min(n-b, a-1) + 1 + (b-a-1)//2\n', '    print(ans)']",0
"['a, b = map(int, input().split())\n', ""print('{} {} {:f}'.format(a//b, a%b, a/b))\n""]","['def abc154d_dice_in_line():\n', '    n, k = map(int, input().split())\n', '    p = list(map(lambda x: (int(x)+1)*(int(x)/2)/int(x), input().split()))\n', '    ans = sum(p[0:k])\n', '    val = ans\n', '    for i in range(k, len(p)):\n', '        val = val - p[i-k] + p[i]\n', '        ans = max(ans, val)\n', '    print(ans)\n', 'abc154d_dice_in_line()']",0
